trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
12,Momentum,TRENDING,NVDA,2026-01-21,short,179.08,179.58,2026-01-21T14:29:00+00:00,2026-01-21T14:32:00+00:00,-0.31,-56.1,-0.28,0,stop_loss,0
13,Momentum,TRENDING,NVDA,2026-01-21,long,179.95,182.63,2026-01-21T14:44:00+00:00,2026-01-21T15:51:00+00:00,1.46,261.85,1.49,0,take_profit,0
14,Momentum,TRENDING,NVDA,2026-01-21,long,182.63,183.11,2026-01-21T15:51:00+00:00,2026-01-21T15:55:00+00:00,0.23,41.82,0.26,0,end_of_day,0
15,MeanReversion,CHOPPY,NVDA,2026-01-22,long,184.59,185.23,2026-01-22T14:37:00+00:00,2026-01-22T14:39:00+00:00,0.31,57.77,0.35,0,take_profit,0
16,MeanReversion,CHOPPY,NVDA,2026-01-22,long,184.57,184.27,2026-01-22T14:46:00+00:00,2026-01-22T14:49:00+00:00,-0.2,-36.22,-0.16,0,trailing_stop,0
17,MeanReversion,CHOPPY,NVDA,2026-01-22,long,184.27,185.13,2026-01-22T14:49:00+00:00,2026-01-22T14:54:00+00:00,0.43,79.78,0.47,0,take_profit,0
18,MeanReversion,CHOPPY,NVDA,2026-01-22,long,184.36,184.2,2026-01-22T14:56:00+00:00,2026-01-22T15:17:00+00:00,-0.12,-22.21,-0.09,0,trailing_stop,0
19,MeanReversion,CHOPPY,NVDA,2026-01-22,long,184.2,184.84,2026-01-22T15:17:00+00:00,2026-01-22T15:22:00+00:00,0.31,57.78,0.35,0,take_profit,0
20,VWAPMagnet,MIXED,NVDA,2026-01-23,short,186.49,187.22,2026-01-23T11:03:00+00:00,2026-01-23T11:04:00+00:00,-0.43,-79.27,-0.39,0,trailing_stop,0
21,VWAPMagnet,MIXED,NVDA,2026-01-23,short,187.22,187.58,2026-01-23T11:04:00+00:00,2026-01-23T11:05:00+00:00,-0.23,-42.28,-0.19,0,trailing_stop,0
22,VWAPMagnet,MIXED,NVDA,2026-01-23,short,187.58,188.03,2026-01-23T11:05:00+00:00,2026-01-23T11:06:00+00:00,-0.27,-51.29,-0.24,0,trailing_stop,0
23,VWAPMagnet,MIXED,NVDA,2026-01-23,short,188.03,188.58,2026-01-23T11:06:00+00:00,2026-01-23T11:10:00+00:00,-0.33,-61.3,-0.29,0,trailing_stop,0
24,VWAPMagnet,MIXED,NVDA,2026-01-23,short,188.58,188.2,2026-01-23T11:10:00+00:00,2026-01-23T11:27:00+00:00,0.17,31.69,0.2,0,trailing_stop,0
25,VWAPMagnet,MIXED,NVDA,2026-01-23,short,188.2,187.37,2026-01-23T11:27:00+00:00,2026-01-23T11:48:00+00:00,0.41,76.71,0.44,0,take_profit,0
26,VWAPMagnet,MIXED,NVDA,2026-01-23,long,186.57,187.33,2026-01-23T13:21:00+00:00,2026-01-23T14:27:00+00:00,0.37,69.73,0.41,0,take_profit,0
27,VWAPMagnet,MIXED,NVDA,2026-01-23,short,189.33,188.32,2026-01-23T14:31:00+00:00,2026-01-23T14:32:00+00:00,0.5,94.68,0.53,0,trailing_stop,0
28,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.42,187.03,2026-01-23T14:34:00+00:00,2026-01-23T14:39:00+00:00,-0.24,-45.28,-0.21,0,trailing_stop,0
29,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.03,187.82,2026-01-23T14:39:00+00:00,2026-01-23T14:46:00+00:00,0.39,72.71,0.42,0,take_profit,0
30,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.32,187.99,2026-01-23T14:47:00+00:00,2026-01-23T14:58:00+00:00,0.32,60.21,0.36,0,take_profit,0
31,Momentum,TRENDING,NVDA,2026-01-26,long,186.27,186.15,2026-01-26T10:15:00+00:00,2026-01-26T10:19:00+00:00,-0.1,-18.26,-0.06,0,stop_loss,0
32,Momentum,TRENDING,NVDA,2026-01-26,short,186.33,186.42,2026-01-26T10:39:00+00:00,2026-01-26T12:02:00+00:00,-0.08,-15.26,-0.05,0,stop_loss,0
33,Momentum,TRENDING,NVDA,2026-01-26,long,186.92,187.66,2026-01-26T14:02:00+00:00,2026-01-26T14:30:00+00:00,0.36,67.72,0.4,0,take_profit,0
34,Momentum,TRENDING,NVDA,2026-01-26,long,187.66,187.93,2026-01-26T14:30:00+00:00,2026-01-26T14:31:00+00:00,0.11,20.71,0.14,0,stop_loss,0
35,Momentum,TRENDING,NVDA,2026-01-26,long,187.93,188.94,2026-01-26T14:31:00+00:00,2026-01-26T14:36:00+00:00,0.5,94.69,0.54,0,take_profit,0
36,Momentum,TRENDING,NVDA,2026-01-26,long,188.94,188.16,2026-01-26T14:36:00+00:00,2026-01-26T14:38:00+00:00,-0.45,-84.31,-0.41,0,stop_loss,0
37,Momentum,TRENDING,NVDA,2026-01-26,short,187.56,187.31,2026-01-26T14:49:00+00:00,2026-01-26T15:55:00+00:00,0.1,18.72,0.13,0,end_of_day,0
38,VWAPMagnet,MIXED,NVDA,2026-01-27,short,187.37,188.06,2026-01-27T14:56:00+00:00,2026-01-27T15:04:00+00:00,-0.4,-75.29,-0.37,0,stop_loss,0
39,VWAPMagnet,MIXED,NVDA,2026-01-27,short,188.06,188.82,2026-01-27T15:04:00+00:00,2026-01-27T15:10:00+00:00,-0.44,-82.31,-0.4,0,trailing_stop,0
40,VWAPMagnet,MIXED,NVDA,2026-01-27,short,188.82,189.45,2026-01-27T15:10:00+00:00,2026-01-27T15:17:00+00:00,-0.37,-69.32,-0.33,0,stop_loss,0
41,VWAPMagnet,MIXED,NVDA,2026-01-27,short,189.45,189.46,2026-01-27T15:17:00+00:00,2026-01-27T15:35:00+00:00,-0.04,-7.33,-0.01,0,trailing_stop,0
42,VWAPMagnet,MIXED,NVDA,2026-01-27,short,189.46,189.16,2026-01-27T15:35:00+00:00,2026-01-27T15:55:00+00:00,0.12,23.67,0.16,0,end_of_day,0
